2009-02-27,123,9.0
2009-02-27,40,6.0
2009-02-28,123,10.0
2009-02-28,40,0
2009-03-01,123,0
2009-03-01,40,0
2009-03-02,123,9.0
2009-03-02,40,6.0
2009-03-03,123,10.0
2009-03-03,40,6.0
2009-03-04,123,8.0
2009-03-04,40,6.0
2009-03-05,123,9.0
2009-03-05,40,6.0
2009-03-06,123,10.0
2009-03-06,40,6.0
2009-03-07,123,8.0
2009-03-07,40,6.0
2009-03-08,123,0
2009-03-08,40,0
2009-03-09,123,9.0
2009-03-09,40,6.0
2009-03-10,123,0
2009-03-10,40,0
2009-03-11,123,0
2009-03-11,40,0
2009-03-12,123,10.0
2009-03-12,40,6.0
2009-03-13,123,8.0
2009-03-13,40,6.0
2009-03-14,123,10.0
2009-03-14,40,6.0
2009-03-15,123,0
2009-03-15,40,0
2009-03-16,123,9.0
2009-03-16,40,6.0
2009-03-17,123,12.0
2009-03-17,40,6.0
2009-03-18,123,14.0
2009-03-18,40,6.0
2009-03-19,123,10.0
2009-03-19,40,6.0
2009-03-20,123,12.0
2009-03-20,40,8.0
2009-03-21,123,14.0
2009-03-21,40,8.0
2009-03-22,123,0
2009-03-22,40,0
2009-03-23,123,12.0
2009-03-23,40,8.0
2009-03-24,123,10.0
2009-03-24,40,8.0
2009-03-25,123,12.0
2009-03-25,40,7.0
2009-03-26,123,0
2009-03-26,40,8.0
2009-03-27,123,12.0
2009-03-27,40,8.0
2009-03-28,123,13.0
2009-03-28,40,8.0
2009-03-29,123,0
2009-03-29,40,0
2009-03-30,123,14.0
2009-03-30,40,8.0
2009-03-31,123,12.0
2009-03-31,40,8.0
2009-04-01,40,8.0
2009-04-02,40,8.0
2009-04-03,40,0
2009-04-04,40,8.0
2009-04-05,40,0
2009-04-06,40,8.0
2009-04-07,40,0
2009-04-08,40,10.0
2009-04-09,40,10.0
2009-04-10,40,0
2009-04-11,40,10.0
2009-04-12,40,0
2009-04-13,40,10.0
2009-04-14,40,0
2009-04-15,40,10.0
2009-04-16,40,10.0
2009-04-17,40,10.0
2009-04-18,40,10.0
2009-04-19,40,0
2009-04-20,40,10.0
2009-04-21,40,10.0
2009-04-22,40,11.0
2009-04-23,40,12.0
2009-04-24,40,12.0
2009-04-25,40,12.0
2009-04-26,40,0
2009-04-27,40,12.0
2009-04-28,40,12.0
2009-04-29,40,12.0
2009-04-30,40,0
2009-05-01,40,12.0
2009-05-02,40,12.0
2009-05-03,40,0
2009-05-04,40,12.0
2009-05-05,40,12.0
2009-05-06,40,12.0
2009-05-07,40,12.0
2009-05-08,40,12.0
2009-05-09,40,0
2009-05-10,40,0
2009-05-11,40,12.0
2009-05-12,40,11.0
2009-05-13,40,12.0
2009-05-14,40,12.0
2009-05-15,40,12.0
2009-05-16,40,12.0
2009-05-17,40,0
2009-05-18,40,12.0
2009-05-19,40,12.0
2009-05-20,40,12.0
2009-05-21,40,12.0
2009-05-22,40,11.0
2009-05-23,40,12.0
2009-05-24,40,0
2009-05-25,40,12.0
2009-05-26,40,0
2009-05-27,40,0
2009-05-28,40,0
2009-05-29,40,12.0
2009-05-30,40,12.0
2009-05-31,40,0
2009-11-01,40,0
2009-11-02,40,0
2009-11-03,40,0
2009-11-04,40,0
2009-11-05,40,0
2009-11-06,40,0
2009-11-07,40,0
2009-11-08,40,0
2009-11-09,40,22.0
2009-11-10,40,22.0
2009-11-11,40,20.0
2009-11-12,40,20.0
2009-11-13,40,20.0
2009-11-14,40,20.0
2009-11-15,40,0
2009-11-16,40,20.0
2009-11-17,40,20.0
2009-11-18,40,18.0
2009-11-19,40,0
2009-11-20,40,0
2009-11-21,40,16.0
2009-11-22,40,0
2009-11-23,40,15.0
2009-11-24,40,15.0
2009-11-25,40,16.0
2009-11-26,40,16.0
2009-11-27,40,16.0
2009-11-28,40,0
2009-11-29,40,0
2009-11-30,40,18.0
2009-12-01,123,20.0
2009-12-01,40,18.0
2009-12-02,123,18.0
2009-12-02,40,16.0
2009-12-03,123,20.0
2009-12-03,40,16.0
2009-12-04,123,18.0
2009-12-04,40,14.0
2009-12-05,123,18.0
2009-12-05,40,14.0
2009-12-06,123,0
2009-12-06,40,0
2009-12-07,123,18.0
2009-12-07,40,14.0
2009-12-08,123,16.0
2009-12-08,40,13.0
2009-12-09,123,16.0
2009-12-09,40,13.0
2009-12-10,123,14.0
2009-12-10,40,13.0
2009-12-11,123,15.0
2009-12-11,40,13.0
2009-12-12,123,14.0
2009-12-12,40,14.0
2009-12-13,123,0
2009-12-13,40,0
2009-12-14,123,14.0
2009-12-14,40,13.0
2009-12-15,123,16.0
2009-12-15,40,12.0
2009-12-16,123,15.0
2009-12-16,40,12.0
2009-12-17,123,14.0
2009-12-17,40,10.0
2009-12-18,123,15.0
2009-12-18,40,10.0
2009-12-19,123,12.0
2009-12-19,40,10.0
2009-12-20,123,0
2009-12-20,40,0
2009-12-21,123,13.0
2009-12-21,40,10.0
2009-12-22,123,10.0
2009-12-22,40,10.0
2009-12-23,123,12.0
2009-12-23,40,10.0
2009-12-24,123,10.0
2009-12-24,40,10.0
2009-12-25,123,0
2009-12-25,40,0
2009-12-26,123,12.0
2009-12-26,40,10.0
2009-12-27,123,0
2009-12-27,40,0
2009-12-28,123,0
2009-12-28,40,0
2009-12-29,123,13.0
2009-12-29,40,10.0
2009-12-30,123,10.0
2009-12-30,40,10.0
2009-12-31,123,12.0
2009-12-31,40,10.0
2010-01-01,40,10.0
2010-01-02,40,9.0
2010-01-03,40,0
2010-01-04,40,9.0
