2009-04-13,1,47,NR,Other,NR,NR,700
2009-04-14,1,45.5,NR,Other,NR,NR,715
2009-04-15,1,47,NR,Other,NR,NR,715
2009-04-16,1,46.5,NR,Other,NR,NR,715
2009-04-17,1,46,NR,Other,NR,NR,715
2009-04-18,1,48,NR,Other,NR,NR,725
2009-04-19,1,46.5,NR,Other,NR,NR,725
2009-04-20,1,44.5,NR,Other,NR,NR,725
2009-04-21,1,42.5,NR,Other,NR,NR,725
2009-04-22,1,42.5,NR,Other,NR,NR,725
2009-04-23,1,41.5,NR,Other,NR,NR,725
2009-04-24,1,41.5,NR,Other,NR,NR,725
2009-04-25,1,42,NR,Other,NR,NR,725
2009-04-26,1,44,NR,Other,NR,NR,725
2009-04-27,1,42.5,NR,Other,NR,NR,725
2009-04-28,1,45,NR,Other,NR,NR,725
2006-12-01,1,80.5,NR,Chandermukhi,NR,NR,500
2006-12-02,1,83,NR,Chandermukhi,NR,NR,500
2006-12-03,1,87.5,NR,Chandermukhi,NR,NR,500
2006-12-04,1,92,NR,Chandermukhi,NR,NR,500
2006-12-05,1,96,NR,Chandermukhi,NR,NR,475
2006-12-06,1,88,NR,Chandermukhi,NR,NR,475
2006-12-07,1,104.5,NR,Chandermukhi,NR,NR,475
2006-12-08,1,113.5,NR,Chandermukhi,NR,NR,400
2006-12-09,1,117,NR,Chandermukhi,NR,NR,400
2006-12-10,1,117.5,NR,Chandermukhi,NR,NR,400
2006-12-11,1,113.5,NR,Chandermukhi,NR,NR,400
2006-12-12,1,133.5,NR,Chandermukhi,NR,NR,380
2006-12-13,1,156,NR,Chandermukhi,NR,NR,300
2006-12-14,1,178,NR,Chandermukhi,NR,NR,300
2006-12-15,1,186,NR,Chandermukhi,NR,NR,290
2006-12-16,1,187,NR,Chandermukhi,NR,NR,280
2006-12-17,1,211,NR,Chandermukhi,NR,NR,250
2006-12-18,1,212,NR,Chandermukhi,NR,NR,260
2006-12-19,1,217,NR,Chandermukhi,NR,NR,260
2006-12-20,1,190,NR,Chandermukhi,NR,NR,260
2006-12-21,1,221.5,NR,Chandermukhi,NR,NR,250
2006-12-22,1,235,NR,Chandermukhi,NR,NR,250
2006-12-23,1,230,NR,Chandermukhi,NR,NR,250
2006-12-24,1,230,NR,Chandermukhi,NR,NR,250
2006-12-25,1,229,NR,Chandermukhi,NR,NR,250
2006-12-26,1,242.5,NR,Chandermukhi,NR,NR,250
2006-12-27,1,259.5,NR,Chandermukhi,NR,NR,200
2006-12-28,1,264,NR,Chandermukhi,NR,NR,200
2009-01-01,1,84,NR, ,NR,NR,NR
2009-01-02,1,80,NR, ,NR,NR,NR
2009-01-03,1,76.5,NR, ,NR,NR,NR
2009-01-04,1,75.5,NR, ,NR,NR,NR
2009-01-05,1,79.5,NR, ,NR,NR,NR
2009-01-06,1,75.5,NR, ,NR,NR,NR
2009-01-07,1,74.5,NR, ,NR,NR,NR
2009-01-08,1,76,NR, ,NR,NR,NR
2009-01-09,1,78,NR, ,NR,NR,NR
2009-01-10,1,73,NR, ,NR,NR,NR
2009-01-11,1,88,NR, ,NR,NR,NR
2009-01-12,1,92,NR, ,NR,NR,NR
2009-01-13,1,85,NR, ,NR,NR,NR
2009-01-14,1,87,NR, ,NR,NR,NR
2009-01-15,1,85.5,NR, ,NR,NR,NR
2009-01-16,1,83,NR, ,NR,NR,NR
2009-01-17,1,75.5,NR, ,NR,NR,NR
2009-01-18,1,74.5,NR, ,NR,NR,NR
2009-01-19,1,72,NR, ,NR,NR,NR
2009-01-20,1,73,NR, ,NR,NR,NR
2009-01-21,1,73,NR, ,NR,NR,NR
2009-01-22,1,74.5,NR, ,NR,NR,NR
2009-01-23,1,72,NR, ,NR,NR,NR
2009-01-24,1,72.5,NR,Other,NR,NR,185
2009-01-25,1,72,NR,Other,NR,NR,185
2009-01-26,1,75,NR,Other,NR,NR,185
2009-01-27,1,75.5,NR,Other,NR,NR,185
2009-01-28,1,71.5,NR,Other,NR,NR,185
2009-01-29,1,67,NR,Other,NR,NR,200
2009-01-30,1,68.5,NR,Other,NR,NR,200
2007-07-01,1,62.5,NR,Chandermukhi,NR,NR,680
2007-07-02,1,66.5,NR,Chandermukhi,NR,NR,680
2007-07-03,1,64,NR,Chandermukhi,NR,NR,680
2007-07-04,1,67.5,NR,Chandermukhi,NR,NR,680
2007-07-07,1,64.5,NR,Chandermukhi,NR,NR,700
2007-07-08,1,65,NR,Chandermukhi,NR,NR,700
2007-07-09,1,67,NR,Chandermukhi,NR,NR,700
2007-07-14,1,65.5,NR,Chandermukhi,NR,NR,715
2007-07-15,1,57.5,NR,Chandermukhi,NR,NR,715
2007-07-21,1,61,NR,Chandermukhi,NR,NR,720
2007-07-24,1,59,NR,Chandermukhi,NR,NR,720
2007-07-25,1,62.5,NR,Chandermukhi,NR,NR,720
2006-07-01,1,57,NR,Red,NR,NR,475
2006-07-03,1,60,NR,Red,NR,NR,475
2006-07-04,1,59,NR,Red,NR,NR,475
2006-07-05,1,58.5,NR,Red,NR,NR,475
2006-07-06,1,58.5,NR,Red,NR,NR,475
2006-07-07,1,58.5,NR,Red,NR,NR,475
2006-07-08,1,57,NR,Chandermukhi,NR,NR,550
2006-07-09,1,56.5,NR,Chandermukhi,NR,NR,560
2006-07-10,1,56.5,NR,Chandermukhi,NR,NR,560
2006-07-11,1,54,NR,Chandermukhi,NR,NR,560
2006-07-12,1,49,NR,Chandermukhi,NR,NR,560
2006-07-13,1,49,NR,Chandermukhi,NR,NR,560
2006-07-14,1,51.5,NR,Chandermukhi,NR,NR,560
2006-07-15,1,37.5,NR,Chandermukhi,NR,NR,560
2006-07-16,1,51,NR,Chandermukhi,NR,NR,560
2006-07-17,1,56.5,NR,Chandermukhi,NR,NR,565
2006-07-18,1,51.5,NR,Chandermukhi,NR,NR,565
2006-07-19,1,60,NR,Chandermukhi,NR,NR,565
2006-07-20,1,61,NR,Chandermukhi,NR,NR,565
2006-07-21,1,58,NR,Chandermukhi,NR,NR,570
2006-07-23,1,45.5,NR,Chandermukhi,NR,NR,570
2006-07-24,1,54,NR,Chandermukhi,NR,NR,570
2006-07-25,1,50,NR,Chandermukhi,NR,NR,575
2006-07-26,1,52.5,NR,Chandermukhi,NR,NR,575
2006-07-27,1,52,NR,Chandermukhi,NR,NR,575
2006-07-28,1,55.5,NR,Chandermukhi,NR,NR,575
2006-07-29,1,57.5,NR,Chandermukhi,NR,NR,575
2006-07-30,1,55,NR,Chandermukhi,NR,NR,575
2006-07-31,1,58,NR,Chandermukhi,NR,NR,575
2010-03-02,1,34.5,NR,Desi,NR,NR,350
2010-03-03,1,38,NR,Desi,NR,NR,350
2010-03-04,1,39,NR,Desi,NR,NR,350
2010-03-05,1,36.5,NR,Desi,NR,NR,350
2010-03-06,1,40,NR,Desi,NR,NR,350
2010-03-07,1,36.5,NR,Desi,NR,NR,400
2010-03-08,1,38,NR,Desi,NR,NR,400
2010-03-09,1,39.5,NR,Desi,NR,NR,400
2010-03-10,1,43,NR,Desi,NR,NR,400
2010-03-11,1,46,NR,Desi,NR,NR,400
2010-03-12,1,48,NR,Desi,NR,NR,400
2010-03-13,1,46.5,NR,Desi,NR,NR,350
2010-03-14,1,45,NR,Desi,NR,NR,350
2010-03-15,1,44.5,NR,Desi,NR,NR,350
2010-03-16,1,45.5,NR,Desi,NR,NR,350
2010-03-17,1,48.5,NR,Desi,NR,NR,350
2010-03-18,1,52,NR,Desi,NR,NR,350
2010-03-19,1,48,NR,Desi,NR,NR,350
2010-03-20,1,51,NR,Desi,NR,NR,400
2010-03-21,1,50,NR,Desi,NR,NR,400
2010-03-22,1,52.5,NR,Desi,NR,NR,400
2010-03-23,1,57.5,NR,Desi,NR,NR,400
2010-03-24,1,59.5,NR,Desi,NR,NR,400
2010-03-25,1,59.5,NR,Desi,NR,NR,400
2010-03-26,1,60.5,NR,Desi,NR,NR,350
2010-03-27,1,67.5,NR,Desi,NR,NR,350
2010-03-28,1,66.5,NR,Desi,NR,NR,350
2010-03-29,1,63.5,NR,Desi,NR,NR,350
2010-03-30,1,66.5,NR,Desi,NR,NR,350
2011-10-01,1,28,NR,Other,NR,NR,650
2011-10-03,1,29,NR,Other,NR,NR,650
2011-10-04,1,28,NR,Other,NR,NR,650
2011-10-05,1,32.5,NR,Other,NR,NR,650
2011-10-06,1,31.5,NR,Other,NR,NR,665
2013-02-01,1,1004,NR,Desi,500,600,550
2013-02-02,1,950,NR,Desi,550,650,580
2013-02-03,1,940,NR,Desi,525,600,575
2013-02-04,1,900,NR,Desi,550,600,585
2013-02-05,1,850,NR,Desi,550,650,600
